date,close
2011-11-17,-0.10499890053507299
2011-11-18,-0.10592245107381082
2011-11-21,-0.12291284908011435
2011-11-22,-0.1263651689511105
2011-11-23,-0.1456424540057173
2011-11-25,-0.14725500256541824
2011-11-28,-0.12255369053727194
2011-11-29,-0.12006157003591589
2011-11-30,-0.0838525251044493
2011-12-01,-0.08399912042805835
2011-12-02,-0.08480539470790882
2011-12-05,-0.07483691270248483
2011-12-06,-0.07454372205526649
2011-12-07,-0.0710987319504508
2011-12-08,-0.0914754819321264
2011-12-09,-0.07608297295316291
2011-12-12,-0.08956974272520712
2011-12-13,-0.09807227149453934
2011-12-14,-0.10767426519094048
2011-12-15,-0.10441251924063621
2011-12-16,-0.10877373011800928
2011-12-19,-0.11830242615260578
2011-12-20,-0.09162207725573557
2011-12-21,-0.08986293337242546
2011-12-22,-0.08180019057392074
2011-12-23,-0.07359085245180685
2011-12-27,-0.07285787583376102
2011-12-28,-0.08502528769332263
2011-12-29,-0.07556988932053066
2011-12-30,-0.08011434435241516
2012-01-03,-0.06549146082239976
2012-01-04,-0.06398885875540572
2012-01-05,-0.061496738254049776
2012-01-06,-0.06391556109360119
2012-01-09,-0.06164333357765883
2012-01-10,-0.053507293117349586
2012-01-11,-0.05299420948471756
2012-01-12,-0.05072198196877531
2012-01-13,-0.05563292530968267
2012-01-17,-0.05196804221945317
2012-01-18,-0.041486476581397036
2012-01-19,-0.0364289379168804
2012-01-20,-0.035842556622443844
2012-01-23,-0.035329472989811594
2012-01-24,-0.0364289379168804
2012-01-25,-0.028366195118375792
2012-01-26,-0.03335043612108779
2012-01-27,-0.0337902220919154
2012-01-30,-0.037088616873121816
2012-01-31,-0.03745510518214479
2012-02-01,-0.029025874074617097
2012-02-02,-0.02748662317672068
2012-02-03,-0.013853258081067299
2012-02-06,-0.014512937037308604
2012-02-07,-0.01202081653595266
2012-02-08,-0.009088910063768996
2012-02-09,-0.007842849813090913
2012-02-10,-0.015165286227369457
2012-02-13,-0.007842849813090913
2012-02-14,-0.009088910063768996
2012-02-15,-0.013706662757458021
2012-02-16,-0.0027926409147548403
2012-02-17,-0.00014659532360927763
2012-02-21,0.0
2012-02-22,-0.003209496592657679
2012-02-23,0.0
2012-02-24,0.0
2012-02-27,0.0
2012-02-28,0.0
2012-02-29,-0.003918318685073197
2012-03-01,0.0
2012-03-02,-0.0030349234008565373
2012-03-05,-0.007115370652726272
2012-03-06,-0.021636535250126987
2012-03-07,-0.014811587889348665
2012-03-08,-0.0050098017861032185
2012-03-09,-0.0011616931677920217
2012-03-12,-0.00108908734480484
2012-03-13,0.0
2012-03-14,-0.0010852336822265718
2012-03-15,0.0
2012-03-16,-0.002984650369527997
2012-03-19,0.0
2012-03-20,-0.002910898118565819
2012-03-21,-0.004543840965566148
2012-03-22,-0.011714589989350377
2012-03-23,-0.008519701810436597
2012-03-26,0.0
2012-03-27,-0.003107125203022587
2012-03-28,-0.008050278935103572
2012-03-29,-0.009745074500388529
2012-03-30,-0.005649318550949856
2012-04-02,0.0
2012-04-03,-0.004089114495205992
2012-04-04,-0.013959390862944066
2012-04-05,-0.014452904681331202
2012-04-09,-0.025521714608009005
2012-04-10,-0.04187817258883242
2012-04-11,-0.034122955442752456
2012-04-12,-0.02150310208685846
2012-04-13,-0.03313592780597874
2012-04-16,-0.03377044557247599
2012-04-17,-0.019444444444444486
2012-04-18,-0.022772137619853305
2012-04-19,-0.029046813310772746
2012-04-20,-0.02742526790750155
2012-04-23,-0.0356034968979132
2012-04-24,-0.0319373942470389
2012-04-25,-0.018683023124647535
2012-04-26,-0.011844331641285955
2012-04-27,-0.010222786238014758
2012-04-30,-0.01388888888888884
2012-05-01,-0.007755217146080073
2012-05-02,-0.01068104906937406
2012-05-03,-0.018260011280315847
2012-05-04,-0.034122955442752456
2012-05-07,-0.03341793570219975
2012-05-08,-0.03729554427523962
2012-05-09,-0.04300620417371681
2012-05-10,-0.04103214890016915
2012-05-11,-0.043922729836435304
2012-05-14,-0.054498025944726414
2012-05-15,-0.059926677946982476
2012-05-16,-0.06352932882120699
2012-05-17,-0.07741116751269028
2012-05-18,-0.08530738860688092
2012-05-21,-0.06958544839255498
2012-05-22,-0.06796390298928379
2012-05-23,-0.06747038917089676
2012-05-24,-0.06563733784545966
2012-05-25,-0.06866892272983649
2012-05-29,-0.05738860688099279
2012-05-30,-0.07106598984771584
2012-05-31,-0.07311054709531872
2012-06-01,-0.09644670050761428
2012-06-04,-0.09686971235194597
2012-06-05,-0.09003102086858439
2012-06-06,-0.06958544839255498
2012-06-07,-0.06902143260011273
2012-06-08,-0.06161872532430912
2012-06-11,-0.0734983079526228
2012-06-12,-0.06288776085730408
2012-06-13,-0.06888042865200228
2012-06-14,-0.059010152284263984
2012-06-15,-0.054286520022560736
2012-06-18,-0.05245346869712353
2012-06-19,-0.04328821206993805
2012-06-20,-0.04483925549915402
2012-06-21,-0.06627185561195714
2012-06-22,-0.05908065425831921
2012-06-25,-0.07416807670614789
2012-06-26,-0.06951494641849987
2012-06-27,-0.06110406091370557
2012-06-28,-0.06380428652002268
2012-06-29,-0.04043288212069951
2012-07-02,-0.03757755217146086
2012-07-03,-0.031218274111675104
2012-07-05,-0.0356034968979132
2012-07-06,-0.04476875352509868
2012-07-09,-0.04596728708403841
2012-07-10,-0.054286520022560736
2012-07-11,-0.05414551607445017
2012-07-12,-0.05872814438804297
2012-07-13,-0.042935702199661585
2012-07-16,-0.04519176536943037
2012-07-17,-0.038635081782289804
2012-07-18,-0.03151438240270732
2012-07-19,-0.02897631133671752
2012-07-20,-0.037859560067681874
2012-07-23,-0.04758883248730961
2012-07-24,-0.05580231246474898
2012-07-25,-0.05555555555555547
2012-07-26,-0.03997461928934021
2012-07-27,-0.022313874788494004
2012-07-30,-0.02227862380146639
2012-07-31,-0.02911731528482797
2012-08-01,-0.029963338973491238
2012-08-02,-0.03666102650874237
2012-08-03,-0.017562041737168688
2012-08-06,-0.01565143824027071
2012-08-07,-0.010716300056401673
2012-08-08,-0.009517766497461944
2012-08-09,-0.008671742808798566
2012-08-10,-0.00705019740552737
2012-08-13,-0.0075437112239141735
2012-08-14,-0.007402707275803833
2012-08-15,-0.00627467569091944
2012-08-16,0.0
2012-08-17,0.0
2012-08-20,0.0
2012-08-21,-0.003024122652788619
2012-08-22,-0.002602152050073858
2012-08-23,-0.010725086152331476
2012-08-24,-0.004782333497433067
2012-08-27,-0.004571348196075742
2012-08-28,-0.005555946269076517
2012-08-29,-0.004782333497433067
2012-08-30,-0.011955833743582445
2012-08-31,-0.007243828679935338
2012-09-04,-0.008158098319150375
2012-09-05,-0.009002039524579786
2012-09-06,0.0
2012-09-07,0.0
2012-09-10,-0.005681424513268363
2012-09-11,-0.0029099979214302074
2012-09-12,0.0
2012-09-13,0.0
2012-09-14,0.0
2012-09-17,-0.0033958163542515685
2012-09-18,-0.004210812279272003
2012-09-19,-0.003667481662591787
2012-09-20,-0.0035995653355066493
2012-09-21,-0.009304536810649355
2012-09-24,-0.010832654170062517
2012-09-25,-0.0213257267046999
2012-09-26,-0.026792991035044955
2012-09-27,-0.017658245042108223
2012-09-28,-0.02220863895680525
2012-10-01,-0.019661776691116573
2012-10-02,-0.0186090736212986
2012-10-03,-0.014602010323281789
2012-10-04,-0.007572670469981002
2012-10-05,-0.007470795979353628
2012-10-08,-0.01085302906818808
2012-10-09,-0.02064656343384963
2012-10-10,-0.02689486552567244
2012-10-11,-0.026351534908992114
2012-10-12,-0.029543602281988712
2012-10-15,-0.02146155935886984
2012-10-16,-0.011545775604455466
2012-10-17,-0.007063298016843356
2012-10-18,-0.00964411844607449
2012-10-19,-0.026150502580820523
2012-10-22,-0.02601195327356709
2012-10-23,-0.03952730236348834
2012-10-24,-0.042243955446889414
2012-10-25,-0.0394593860364032
2012-10-26,-0.040002716653083525
2012-10-31,-0.040002716653083525
2012-11-01,-0.029951100244498763
2012-11-02,-0.03857647378429774
2012-11-05,-0.03661640858462378
2012-11-06,-0.029068187992393413
2012-11-07,-0.05107307796794358
2012-11-08,-0.06248302091822888
2012-11-09,-0.06166802499320845
2012-11-12,-0.06095490355881572
2012-11-13,-0.06418092909535467
2012-11-14,-0.07681404509644119
2012-11-15,-0.07837544145612618
2012-11-16,-0.07382504754142893
2012-11-19,-0.05508014126596039
2012-11-20,-0.05467264330345023
2012-11-21,-0.05290681879923942
2012-11-23,-0.040002716653083525
2012-11-26,-0.04204020646563433
2012-11-27,-0.046930182015756605
2012-11-28,-0.03925563705514812
2012-11-29,-0.03477315946753601
2012-11-30,-0.03453545232273847
2012-12-03,-0.039323553382233256
2012-12-04,-0.040681879923933795
2012-12-05,-0.03898397174680801
2012-12-06,-0.03572398804672661
2012-12-07,-0.03276962781852766
2012-12-10,-0.03237571312143439
2012-12-11,-0.025808204292311898
2012-12-12,-0.02533279000271682
2012-12-13,-0.03130942678619952
2012-12-14,-0.03487435479489276
2012-12-17,-0.023566965498505787
2012-12-18,-0.012700353164900924
2012-12-19,-0.020035316490084276
2012-12-20,-0.014398261342026708
2012-12-21,-0.03022276555283898
2012-12-24,-0.03321108394458039
2012-12-26,-0.037286063569682226
2012-12-27,-0.03856560717196422
2012-12-28,-0.048967671828307524
2012-12-31,-0.03280358598207023
2013-01-02,-0.008014126596033733
2013-01-03,-0.010227519695734877
2013-01-04,-0.005908720456397787
2013-01-07,-0.008628769356153199
2013-01-08,-0.011480575930453707
2013-01-09,-0.00896495517522422
2013-01-10,-0.0010866612333604309
2013-01-11,-0.0011545775604456798
2013-01-14,-0.0018337408312959491
2013-01-15,-0.0011545775604456798
2013-01-16,-0.0012904102146156227
2013-01-17,0.0
2013-01-18,0.0
2013-01-22,0.0
2013-01-23,0.0
2013-01-24,0.0
2013-01-25,0.0
2013-01-28,-0.0011980033277870783
2013-01-29,0.0
2013-01-30,-0.003916102482410699
2013-01-31,-0.0063719633612107085
2013-02-01,0.0
2013-02-04,-0.011273472626289416
2013-02-05,-0.0012562814070351536
2013-02-06,-0.0005289605924359009
2013-02-07,-0.001851362073525542
2013-02-08,0.0
2013-02-11,-0.00019762845849802257
2013-02-12,0.0
2013-02-13,0.0
2013-02-14,0.0
2013-02-15,-0.0011819554796768106
2013-02-19,0.0
2013-02-20,-0.012463295269168007
2013-02-21,-0.018466557911908765
2013-02-22,-0.008874388254486276
2013-02-25,-0.027732463295269127
2013-02-26,-0.021076672104404448
2013-02-27,-0.008743882544861359
2013-02-28,-0.010701468189233232
2013-03-01,-0.007438825448613295
2013-03-04,-0.0021533442088091936
2013-03-05,0.0
2013-03-06,0.0
2013-03-07,0.0
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,-0.0022431583669806354
2013-03-13,-0.0008011279882074174
2013-03-14,0.0
2013-03-15,-0.005742359471702763
2013-03-18,-0.01122950296688563
2013-03-19,-0.013526446755566801
2013-03-20,-0.006635615389523286
2013-03-21,-0.015127927008230624
2013-03-22,-0.007209851336693607
2013-03-25,-0.0113571109551458
2013-03-26,-0.003445415683021702
2013-03-27,-0.003445415683021702
2013-03-28,-0.0003828239647801768
2013-04-01,-0.0043386716008421145
2013-04-02,0.0
2013-04-03,-0.010139012881010045
2013-04-04,-0.006121668154571935
2013-04-05,-0.010598137992603007
2013-04-08,-0.0038898099732176394
2013-04-09,-0.0004463716362708148
2013-04-10,0.0
2013-04-11,0.0
2013-04-12,-0.002449902632074785
2013-04-15,-0.025579496199510054
2013-04-16,-0.011181606884854589
2013-04-17,-0.02562975061247552
2013-04-18,-0.03172309818455943
2013-04-19,-0.02330548401281496
2013-04-22,-0.018971040894528612
2013-04-23,-0.008857340285193804
2013-04-24,-0.008229160123123358
2013-04-25,-0.004208807085872124
2013-04-26,-0.0059677115396694624
2013-04-29,0.0
2013-04-30,0.0
2013-05-01,-0.008767535070140275
2013-05-02,0.0
2013-05-03,0.0
2013-05-06,0.0
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,-0.002810089384106762
2013-05-10,0.0
2013-05-13,0.0
2013-05-14,0.0
2013-05-15,0.0
2013-05-16,-0.004665442615055859
2013-05-17,0.0
2013-05-20,-5.9901761111702534e-05
2013-05-21,0.0
2013-05-22,-0.007417598851468421
2013-05-23,-0.010288927439133788
2013-05-24,-0.011138362146318137
2013-05-28,-0.005204283065143089
2013-05-29,-0.011664772387390054
2013-05-30,-0.00801579230723204
2013-05-31,-0.02228270622719386
2013-06-03,-0.016869055452533255
2013-06-04,-0.02159478375306567
2013-06-05,-0.035281450020936744
2013-06-06,-0.026559789435903536
2013-06-07,-0.014177184901597029
2013-06-10,-0.014177184901597029
2013-06-11,-0.024358437518693377
2013-06-12,-0.03242208530238677
2013-06-13,-0.01770652629060221
2013-06-14,-0.023897828557755463
2013-06-17,-0.016330681342346054
2013-06-18,-0.008584076090207393
2013-06-19,-0.022252796554405707
2013-06-20,-0.04647963151283119
2013-06-21,-0.04845366991685107
2013-06-24,-0.0604773583776993
2013-06-25,-0.0514147275228809
2013-06-26,-0.042052999940180635
2013-06-27,-0.036429981456002736
2013-06-28,-0.040378058264042616
2013-07-01,-0.034755039779864605
2013-07-02,-0.03565232996351009
2013-07-03,-0.03523359454447561
2013-07-05,-0.024825028414188988
2013-07-08,-0.01929173894837588
2013-07-09,-0.012203146497577255
2013-07-10,-0.011832266555003801
2013-07-11,0.0
2013-07-12,0.0
2013-07-15,0.0
2013-07-16,-0.003746543367726174
2013-07-17,-0.0012185186286461924
2013-07-18,0.0
2013-07-19,0.0
2013-07-22,0.0
2013-07-23,-0.002123893805309862
2013-07-24,-0.00578171091445423
2013-07-25,-0.0033628318584070227
2013-07-26,-0.0023008849557520916
2013-07-29,-0.005368731563421769
2013-07-30,-0.0053805309734513695
2013-07-31,-0.004660766961651852
2013-08-01,0.0
2013-08-02,0.0
2013-08-05,-0.001462415911085091
2013-08-06,-0.007136589646095315
2013-08-07,-0.01035390465048247
2013-08-08,-0.006727113190991396
2013-08-09,-0.009593448376718272
2013-08-12,-0.010757531441942136
2013-08-13,-0.007838549283416096
2013-08-14,-0.012927756653992262
2013-08-15,-0.026732962854635778
2013-08-16,-0.029950277859022933
2013-08-19,-0.03615092132202391
2013-08-20,-0.031412693770108135
2013-08-21,-0.037379350687335444
2013-08-22,-0.028604855220824676
2013-08-23,-0.025329043579994104
2013-08-26,-0.028955835039485178
2013-08-27,-0.044574436969874065
2013-08-28,-0.04118163205615677
2013-08-29,-0.03966071950862826
2013-08-30,-0.042702544603685166
2013-09-03,-0.03837379350687342
2013-09-04,-0.03041825095057027
2013-09-05,-0.029189821585258735
2013-09-06,-0.02872184849371162
2013-09-09,-0.01939748464463298
2013-09-10,-0.012167300380228063
2013-09-11,-0.00906697864872763
2013-09-12,-0.01169932728868095
2013-09-13,-0.009476455103831438
2013-09-16,-0.0037437847323777973
2013-09-17,0.0
2013-09-18,0.0
2013-09-19,-0.0016815851974273377
2013-09-20,-0.013470017509289112
2013-09-23,-0.018035145708490408
2013-09-24,-0.02034660302454183
2013-09-25,-0.02317813823670478
2013-09-26,-0.01942202009812133
2013-09-27,-0.023935140507711616
2013-09-30,-0.029130140825537
2013-10-01,-0.021444545249666214
2013-10-02,-0.022369128176086717
2013-10-03,-0.03138381170868698
2013-10-04,-0.024044934730224066
2013-10-07,-0.032481753933811364
2013-10-08,-0.04375010834956172
2013-10-09,-0.04305667115474621
2013-10-10,-0.022426914608988158
2013-10-11,-0.016128193422748183
2013-10-14,-0.01219871598546085
2013-10-15,-0.01936423366522011
2013-10-16,-0.005668849067615889
2013-10-17,0.0
2013-10-18,0.0
2013-10-21,0.0
2013-10-22,0.0
2013-10-23,-0.004788780571233109
2013-10-24,-0.0014822416053815735
2013-10-25,0.0
2013-10-28,0.0
2013-10-29,0.0
2013-10-30,-0.0049669808658350245
2013-10-31,-0.007789129085059576
2013-11-01,-0.005418524580910855
2013-11-04,-0.0019190607890724465
2013-11-05,-0.005079866794603927
2013-11-06,0.0
2013-11-07,-0.012643224022125588
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,-0.002030227836679388
2013-11-13,0.0
2013-11-14,0.0
2013-11-15,0.0
2013-11-18,-0.0034990280477646962
2013-11-19,-0.0056650930297140745
2013-11-20,-0.00877534018328252
2013-11-21,-0.000777561788392167
2013-11-22,0.0
2013-11-25,-0.0009955201592832807
2013-11-26,-0.000718986781704567
2013-11-27,0.0
2013-11-29,-0.0006625441696113121
2013-12-02,-0.0032575088339222846
2013-12-03,-0.0075640459363958135
2013-12-04,-0.0076744699646643655
2013-12-05,-0.01203621908127217
2013-12-06,-0.0009938162544169682
2013-12-09,0.0
2013-12-10,-0.0035832414553472747
2013-12-11,-0.014773980154355049
2013-12-12,-0.018026460859978055
2013-12-13,-0.018136714443219404
2013-12-16,-0.012039691289966958
2013-12-17,-0.015159867695700102
2013-12-18,0.0
2013-12-19,-0.001155751238304803
2013-12-20,-0.0007705008255365353
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,0.0
2013-12-27,-5.4390688314143176e-05
2013-12-30,-0.00019036740909950112
2013-12-31,0.0
2014-01-02,-0.009583626617575502
2014-01-03,-0.009773133358600972
2014-01-06,-0.012615734473983342
2014-01-07,-0.006551518761167441
2014-01-08,-0.006334939628566683
2014-01-09,-0.005685202230765074
2014-01-10,-0.0029779630732579276
2014-01-13,-0.016270507336618056
2014-01-14,-0.005522767881314672
2014-01-15,-0.00016243434945040214
2014-01-16,-0.0014619091450539523
2014-01-17,-0.005712274622340141
2014-01-21,-0.0027613839406572804
2014-01-22,-0.002111646542855561
2014-01-23,-0.010287508798527245
2014-01-24,-0.0314039742270833
2014-01-27,-0.03616871514429587
2014-01-28,-0.030429368130380663
2014-01-29,-0.039742270832205384
2014-01-30,-0.029563051599978407
2014-01-31,-0.03524825383074337
2014-02-03,-0.05696031187395101
2014-02-04,-0.0503817207212085
2014-02-05,-0.051545833558936605
2014-02-06,-0.03903838865125353
2014-02-07,-0.02712653635822182
2014-02-10,-0.025339758514267174
2014-02-11,-0.01467323623368888
2014-02-12,-0.014185933185337563
2014-02-13,-0.009096323569224185
2014-02-14,-0.003627700471059536
2014-02-18,-0.002436515241756365
2014-02-19,-0.00904217878607394
2014-02-20,-0.003194542205858464
2014-02-21,-0.004331582652011501
2014-02-24,0.0
2014-02-25,-0.0003785625439403084
2014-02-26,-0.0003244821805202802
2014-02-27,0.0
2014-02-28,0.0
2014-03-03,-0.007032046808739034
2014-03-04,0.0
2014-03-05,0.0
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,-0.0005311802825879175
2014-03-11,-0.0054711569106554725
2014-03-12,-0.005205566769361458
2014-03-13,-0.016360352703707504
2014-03-14,-0.019122490173164697
2014-03-17,-0.010251779453946508
2014-03-18,-0.003187081695527394
2014-03-19,-0.008498884521406569
2014-03-20,-0.0027249548496758313
2014-03-21,-0.010942313821310945
2014-03-24,-0.015032401997237765
2014-03-25,-0.010358015510464225
2014-03-26,-0.017475831297142252
2014-03-27,-0.01954743439923501
2014-03-28,-0.01471369382768506
2014-03-31,-0.006639753532348913
2014-04-01,-5.311802825869183e-05
2014-04-02,0.0
2014-04-03,-0.00132359169843288
2014-04-04,-0.013130029648454
2014-04-07,-0.024036425243540882
2014-04-08,-0.020012706480304954
2014-04-09,-0.009476916560779314
2014-04-10,-0.030310249894112684
2014-04-11,-0.03901948326980098
2014-04-14,-0.03144800931808556
2014-04-15,-0.024777636594663366
2014-04-16,-0.014585980516730213
2014-04-17,-0.0131829733163914
2014-04-21,-0.009741634900465868
2014-04-22,-0.005241423125794231
2014-04-23,-0.007570944515036038
2014-04-24,-0.0055590851334179625
2014-04-25,-0.013712409995764507
2014-04-28,-0.010615205421431573
2014-04-29,-0.005982634476916493
2014-04-30,-0.0030177890724268908
2014-05-01,-0.002938373570520958
2014-05-02,-0.004341380770859771
2014-05-05,-0.0024354087251164946
2014-05-06,-0.011118170266836036
2014-05-07,-0.00529436679373152
2014-05-08,-0.006379711986446379
2014-05-09,-0.004870817450232878
2014-05-12,0.0
2014-05-13,0.0
2014-05-14,-0.004737839545167488
2014-05-15,-0.013476521372920658
2014-05-16,-0.010054748368077515
2014-05-19,-0.006422404716782459
2014-05-20,-0.012686881448725984
2014-05-21,-0.00436934091387664
2014-05-22,-0.0019477784796799735
2014-05-23,0.0
2014-05-27,0.0
2014-05-28,-0.0007309941520469154
2014-05-29,0.0
2014-05-30,0.0
2014-06-02,0.0
2014-06-03,-0.0004924959174680277
2014-06-04,0.0
2014-06-05,0.0
2014-06-06,0.0
2014-06-09,0.0
2014-06-10,0.0
2014-06-11,-0.003476482617586929
2014-06-12,-0.010531697341513269
2014-06-13,-0.0075153374233128956
2014-06-16,-0.006697341513292487
2014-06-17,-0.003936605316973374
2014-06-18,0.0
2014-06-19,0.0
2014-06-20,-0.0027483713355048733
2014-06-23,-0.003053745928338736
2014-06-24,-0.009059446254071624
2014-06-25,-0.004580618892508048
2014-06-26,-0.005293159609120468
2014-06-27,-0.0033591205211725983
2014-06-30,-0.0038680781758957394
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,-0.003481331987891023
2014-07-08,-0.009889001009081633
2014-07-09,-0.005449041372351027
2014-07-10,-0.009384460141271367
2014-07-11,-0.008022199798183527
2014-07-14,-0.003027245206861706
2014-07-15,-0.004894046417759812
2014-07-16,-0.0012108980827446603
2014-07-17,-0.012563067608476142
2014-07-18,-0.002472754793138132
2014-07-21,-0.004339051463168486
2014-07-22,0.0
2014-07-23,0.0
2014-07-24,0.0
2014-07-25,-0.004681600805436781
2014-07-28,-0.004278882456581923
2014-07-29,-0.008557764913163957
2014-07-30,-0.00840674553234344
2014-07-31,-0.027988925245406526
2014-08-01,-0.030958973068210494
2014-08-04,-0.023961741756858945
2014-08-05,-0.033425622954946
2014-08-06,-0.033123584193304856
2014-08-07,-0.03835892272841679
2014-08-08,-0.027233828341303834
2014-08-11,-0.02443996979612395
2014-08-12,-0.02577397432670525
2014-08-13,-0.01917946136420845
2014-08-14,-0.014548200352378582
2014-08-15,-0.014749559526806011
2014-08-18,-0.006493833375283087
2014-08-19,-0.0013088346337780665
2014-08-20,0.0
2014-08-21,0.0
2014-08-22,-0.0015538847117794186
2014-08-25,0.0
2014-08-26,0.0
2014-08-27,-0.0003993410872061842
2014-08-28,-0.0009484350821146181
2014-08-29,0.0
2014-09-02,-0.0004982312789596488
2014-09-03,-0.0010462856858154401
2014-09-04,-0.0024906581635194547
2014-09-05,0.0
2014-09-08,-0.0025856496444732757
2014-09-09,-0.00890060166078277
2014-09-10,-0.00517129928894644
2014-09-11,-0.004027646561583276
2014-09-12,-0.009845358261647896
2014-09-15,-0.010586246332852767
2014-09-16,-0.003132613992342659
2014-09-17,-0.0017900651384814559
2014-09-18,0.0
2014-09-19,-0.005549499554058146
2014-09-22,-0.013229610544049142
2014-09-23,-0.018878208304429656
2014-09-24,-0.011198097314438549
2014-09-25,-0.027152908532355524
2014-09-26,-0.019423248439203178
2014-09-29,-0.021207016153007685
2014-09-30,-0.02378356951739169
2014-10-01,-0.03701318006144083
2014-10-02,-0.036864532751957224
2014-10-03,-0.026261024675453326
2014-10-06,-0.02740065404816172
2014-10-07,-0.04241403230601526
2014-10-08,-0.025666435437518564
2014-10-09,-0.044990585670399263
2014-10-10,-0.0558913883658706
2014-10-13,-0.07140075314636807
2014-10-14,-0.0699633336636607
2014-10-15,-0.07625606976513721
2014-10-16,-0.07704885541571693
2014-10-17,-0.06614805272024571
2014-10-20,-0.05708056684174012
2014-10-21,-0.03840055494995542
2014-10-22,-0.04523833118620546
2014-10-23,-0.03413933207808928
2014-10-24,-0.02670696660390437
2014-10-27,-0.028044792389257722
2014-10-28,-0.016896244177980413
2014-10-29,-0.01838271727281726
2014-10-30,-0.012089981171340747
2014-10-31,-0.0007927856505797193
2014-11-03,-0.00024774551580608595
2014-11-04,-0.0037161827370925105
2014-11-05,0.0
2014-11-06,0.0
2014-11-07,0.0
2014-11-10,0.0
2014-11-11,0.0
2014-11-12,-0.0010530182441532698
2014-11-13,0.0
2014-11-14,0.0
2014-11-17,0.0
2014-11-18,0.0
2014-11-19,-0.001605448795913511
2014-11-20,0.0
2014-11-21,0.0
2014-11-24,0.0
2014-11-25,-0.0007237286500046958
2014-11-26,0.0
2014-11-28,-0.0021190522057407124
2014-12-01,-0.009054132151801175
2014-12-02,-0.0026728953958773394
2014-12-03,0.0
2014-12-04,-0.0011063543219971272
2014-12-05,0.0
2014-12-08,-0.006682692307692251
2014-12-09,-0.0073557692307691935
2014-12-10,-0.02326874999999995
2014-12-11,-0.01831730769230766
2014-12-12,-0.03418269230769233
2014-12-15,-0.040817307692307736
2014-12-16,-0.0485096153846154
2014-12-17,-0.02985576923076927
2014-12-18,-0.005865384615384661
2014-12-19,-0.0071153846153845235
2014-12-22,-0.002548076923076903
2014-12-23,-0.0012019230769231282
2014-12-24,-0.0011057692307692157
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,-0.00536604062859336
2014-12-31,-0.015235722499041815
2015-01-02,-0.01576274434649283
2015-01-05,-0.03353775392870828
2015-01-06,-0.04264085856650057
2015-01-07,-0.030711000383288556
2015-01-08,-0.013510923725565283
2015-01-09,-0.02141625143733228
2015-01-12,-0.029082023763894127
2015-01-13,-0.03181295515523186
2015-01-14,-0.03765810655423529
2015-01-15,-0.04647422384055189
2015-01-16,-0.033968953622077414
2015-01-20,-0.03193273284783438
2015-01-21,-0.027021847451130676
2015-01-22,-0.012552702184745135
2015-01-23,-0.017966653890379436
2015-01-26,-0.015666922192410948
2015-01-27,-0.028650824070525105
2015-01-28,-0.04110770410118825
2015-01-29,-0.03224319662706021
2015-01-30,-0.044413568417018046
2015-02-02,-0.03257953238788813
2015-02-03,-0.018589497891912554
2015-02-04,-0.022326561901111486
2015-02-05,-0.012456880030663031
2015-02-06,-0.015187811422000652
2015-02-09,-0.019595630509773865
2015-02-10,-0.009151015714833233
2015-02-11,-0.008576082790341055
2015-02-12,0.0
2015-02-13,0.0
2015-02-17,0.0
2015-02-18,0.0
2015-02-19,-0.0007138438109741685
2015-02-20,0.0
2015-02-23,-0.00014201922940371148
2015-02-24,0.0
2015-02-25,-0.0008498182333223081
2015-02-26,-0.0020301213351588965
2015-02-27,-0.005429394268448129
2015-03-02,0.0
2015-03-03,-0.004103967168262668
2015-03-04,-0.008301806688994828
2015-03-05,-0.007217321571772239
2015-03-06,-0.021180244351148736
2015-03-09,-0.017123449219302755
2015-03-10,-0.03306759752818533
2015-03-11,-0.035331855276192314
2015-03-12,-0.02306712580782122
2015-03-13,-0.02907118260295294
2015-03-16,-0.01608566441813286
2015-03-17,-0.01901033067597524
2015-03-18,-0.007217321571772239
2015-03-19,-0.011745837067786313
2015-03-20,-0.007453181753856342
2015-03-23,-0.009387235246945624
2015-03-24,-0.014953535544129481
2015-03-25,-0.02938817868767407
2015-03-26,-0.03169960847209774
2015-03-27,-0.029482522760507557
2015-03-30,-0.017642341619887758
2015-03-31,-0.02622765224774759
2015-04-01,-0.02967121090617486
2015-04-02,-0.02620406622953919
2015-04-06,-0.01962356714939384
2015-04-07,-0.02221802915231852
2015-04-08,-0.018939572621350154
2015-04-09,-0.014576159252794985
2015-04-10,-0.009198547101278431
2015-04-13,-0.013679890560875485
2015-04-14,-0.011793009104203
2015-04-15,-0.007358837681022745
2015-04-16,-0.007641869899523535
2015-04-17,-0.01905750271239215
2015-04-20,-0.01009481579319782
2015-04-21,-0.01127411670361822
2015-04-22,-0.006415396952686558
2015-04-23,-0.003915279022595475
2015-04-24,-0.0016043209585357987
2015-04-27,-0.00575498844285105
2015-04-28,-0.00259446200292468
2015-04-29,-0.006698429171187348
2015-04-30,-0.016651728855134662
2015-05-01,-0.005990848624935152
2015-05-04,-0.003160526439926481
